source,target,weight
N1599,N1600,4
N1600,N1601,2
N1601,N1602,5
N1602,N1603,4
N1603,N1604,1
N1604,N1605,4
N1605,N1606,5
N1606,N1607,2
N1607,N1608,2
N1608,N1609,2
N1609,N1610,2
N1610,N1611,2
N1611,N1612,1
N1612,N1613,2
N1613,N1614,2
N1614,N1615,4
N1615,N1616,5
N1616,N1617,5
N1617,N1618,5
N1618,N1619,3
N1619,N1620,2
N1620,N1621,4
N1621,N1622,3
N1622,N1623,1
N1623,N1624,2
N1624,N1625,2
N1625,N1626,3
N1626,N1627,4
N1627,N1628,5
N1628,N1629,1
N1629,N1630,5
N1630,N1631,5
N1631,N1632,3
N1632,N1633,3
N1633,N1634,4
N1634,N1635,2
N1635,N1636,4
N1636,N1637,2
N1637,N1638,5
N1638,N1639,5
N1639,N1640,4
N1640,N1641,2
N1641,N1642,2
N1642,N1643,5
N1643,N1644,2
N1644,N1645,5
N1645,N1646,2
N1646,N1647,4
N1647,N1648,2
N1648,N1649,4
N1649,N1650,2
N1650,N1651,4
N1651,N1652,2
N1652,N1653,1
N1653,N1654,1
N1654,N1655,1
N1655,N1656,5
N1656,N1657,1
N1657,N1658,2
N1658,N1659,1
N1659,N1660,5
N1660,N1661,4
N1661,N1662,3
N1662,N1663,5
N1663,N1664,5
N1664,N1665,2
N1665,N1666,3
N1666,N1667,1
N1667,N1668,5
N1668,N1669,3
N1669,N1670,1
N1670,N1671,5
N1671,N1672,2
N1672,N1673,5
N1673,N1674,2
N1674,N1675,4
N1675,N1676,3
N1676,N1677,1
N1677,N1678,3
N1678,N1679,5
N1679,N1680,1
N1680,N1681,4
N1681,N1682,3
N1682,N1683,1
N1683,N1684,3
N1684,N1685,4
N1685,N1686,1
N1686,N1687,3
N1687,N1688,4
N1688,N1689,4
N1689,N1690,1
N1690,N1691,1
N1691,N1692,1
N1692,N1693,5
N1693,N1694,5
N1694,N1695,2
N1695,N1696,5
N1696,N1697,1
N1697,N1698,1
N1698,N1699,1
N1699,N1700,3
N1700,N1701,3
N1701,N1702,3
N1702,N1703,1
N1703,N1704,2
N1704,N1705,4
N1705,N1706,3
N1706,N1707,1
N1707,N1708,3
N1708,N1709,1
N1709,N1710,4
N1710,N1711,5
N1711,N1712,4
N1712,N1713,1
N1713,N1714,3
N1714,N1715,4
N1715,N1716,1
N1716,N1717,4
N1717,N1718,3
N1718,N1719,3
N1719,N1720,2
N1720,N1721,5
N1721,N1722,1
N1722,N1723,1
N1723,N1724,4
N1724,N1725,3
N1725,N1726,5
N1726,N1727,5
N1727,N1728,2
N1728,N1729,1
N1729,N1730,4
N1730,N1731,2
N1731,N1732,5
N1732,N1733,4
N1733,N1734,5
N1734,N1735,3
N1735,N1736,4
N1736,N1737,1
N1737,N1738,5
N1738,N1739,5
N1739,N1740,2
N1740,N1741,3
N1741,N1742,3
N1742,N1743,3
N1743,N1744,5
N1744,N1745,5
N1745,N1746,5
N1746,N1747,3
N1747,N1748,1
N1748,N1749,2
N1749,N1750,3
N1750,N1751,2
N1751,N1752,3
N1752,N1753,2
N1753,N1754,5
N1754,N1755,5
N1755,N1756,4
N1756,N1757,5
N1757,N1758,3
N1758,N1759,1
N1759,N1760,1
N1760,N1761,4
N1761,N1762,2
N1762,N1763,4
N1763,N1764,4
N1764,N1765,3
N1765,N1766,4
N1766,N1767,4
N1767,N1768,5
N1768,N1769,5
N1769,N1770,2
N1770,N1771,2
N1771,N1772,2
N1772,N1773,3
N1773,N1774,1
N1774,N1775,4
N1775,N1776,3
N1776,N1777,5
N1777,N1778,5
N1778,N1779,3
N1779,N1780,2
N1780,N1781,3
N1781,N1782,5
N1782,N1783,4
N1783,N1784,4
N1784,N1785,2
N1785,N1786,4
N1786,N1787,1
N1787,N1788,2
N1788,N1789,4
N1789,N1790,2
N1790,N1791,1
N1791,N1792,1
N1792,N1793,3
N1793,N1794,4
N1794,N1795,5
N1795,N1796,3
N1796,N1797,3
N1797,N1798,3
N1798,N1799,2
N1799,N1800,4
N1800,N1801,4
N1801,N1802,2
N1802,N1803,5
N1803,N1804,1
N1804,N1805,3
N1805,N1806,1
N1806,N1807,3
N1807,N1808,1
N1808,N1809,4
N1809,N1810,3
N1810,N1811,1
N1811,N1812,1
N1812,N1813,2
N1813,N1814,3
N1814,N1815,4
N1815,N1816,2
N1816,N1817,5
N1817,N1818,1
N1818,N1819,5
N1819,N1820,3
N1820,N1821,2
N1821,N1822,5
N1822,N1823,5
N1823,N1824,1
N1824,N1825,4
N1825,N1826,1
N1826,N1827,1
N1827,N1828,4
N1828,N1829,5
N1829,N1830,2
N1830,N1831,3
N1831,N1832,4
N1832,N1833,2
N1833,N1834,5
N1834,N1835,5
N1835,N1836,2
N1836,N1837,5
N1837,N1838,5
N1838,N1839,5
N1839,N1840,2
N1840,N1841,1
N1841,N1842,3
N1842,N1843,3
N1843,N1844,1
N1844,N1845,1
N1845,N1846,3
N1846,N1847,4
N1847,N1848,2
N1848,N1849,1
N1849,N1850,3
N1850,N1851,1
N1851,N1852,1
N1852,N1853,4
N1853,N1854,4
N1854,N1855,5
N1855,N1856,4
N1856,N1857,1
N1857,N1858,3
N1858,N1859,4
N1859,N1860,3
N1860,N1861,1
N1861,N1862,4
N1862,N1863,2
N1863,N1864,4
N1864,N1865,1
N1865,N1866,5
N1866,N1867,4
N1867,N1868,4
N1868,N1869,3
N1869,N1870,1
N1870,N1871,4
N1871,N1872,1
N1872,N1873,3
N1873,N1874,5
N1874,N1875,4
N1875,N1876,3
N1876,N1877,1
N1877,N1878,5
N1878,N1879,2
N1879,N1880,1
N1880,N1881,4
N1881,N1882,5
N1882,N1883,1
N1883,N1884,1
N1884,N1885,2
N1885,N1886,4
N1886,N1887,4
N1887,N1888,3
N1888,N1889,5
N1889,N1890,3
N1890,N1891,5
N1891,N1892,4
N1892,N1893,2
N1893,N1894,5
N1894,N1895,4
N1895,N1896,1
N1896,N1897,2
N1897,N1898,4
N1898,N1899,5
N1899,N1900,3
N1900,N1901,2
N1901,N1902,4
N1902,N1903,2
N1903,N1904,3
N1904,N1905,2
N1905,N1906,4
N1906,N1907,3
N1907,N1908,5
N1908,N1909,2
N1909,N1910,2
N1910,N1911,4
N1911,N1912,4
N1912,N1913,2
N1913,N1914,3
N1914,N1915,5
N1915,N1916,3
N1916,N1917,4
N1917,N1918,1
N1918,N1919,2
N1919,N1920,5
N1920,N1921,3
N1921,N1922,4
N1922,N1923,2
N1923,N1924,1
N1924,N1925,3
N1925,N1926,2
N1926,N1927,1
N1927,N1928,1
N1928,N1929,5
N1929,N1930,2
N1930,N1931,1
N1931,N1932,5
N1932,N1933,5
N1933,N1934,5
N1934,N1935,3
N1935,N1936,5
N1936,N1937,5
N1937,N1938,2
N1938,N1939,1
N1939,N1940,4
N1940,N1941,5
N1941,N1942,3
N1942,N1943,4
N1943,N1944,1
N1944,N1945,5
N1945,N1946,1
N1946,N1947,3
N1947,N1948,5
N1948,N1949,3
N1949,N1950,1
N1950,N1951,1
N1951,N1952,2
N1952,N1953,1
N1953,N1954,1
N1954,N1955,2
N1955,N1956,3
N1956,N1957,4
N1957,N1958,2
N1958,N1959,3
N1959,N1960,2
N1960,N1961,1
N1961,N1962,1
N1962,N1963,3
N1963,N1964,2
N1964,N1965,3
N1965,N1966,2
N1966,N1967,4
N1967,N1968,2
N1968,N1969,2
N1969,N1970,4
N1970,N1971,5
N1971,N1972,2
N1972,N1973,4
N1973,N1974,4
N1974,N1975,5
N1975,N1976,1
N1976,N1977,5
N1977,N1978,1
N1978,N1979,5
N1979,N1980,2
N1980,N1981,2
N1981,N1982,5
N1982,N1983,3
N1983,N1984,5
N1984,N1985,3
N1985,N1986,3
N1986,N1987,1
N1987,N1988,2
N1988,N1989,4
N1989,N1990,3
N1990,N1991,2
N1991,N1992,1
N1992,N1993,5
N1993,N1994,2
N1994,N1995,5
N1995,N1996,1
N1996,N1997,4
N1997,N1998,5
N1998,N1999,4
N1999,N2000,5
N2000,N2001,5
N2001,N2002,1
N2002,N2003,4
N2003,N2004,4
N2004,N2005,3
N2005,N2006,5
N2006,N2007,5
N2007,N2008,3
N2008,N2009,3
N2009,N2010,5
N2010,N2011,4
N2011,N2012,4
N2012,N2013,4
N2013,N2014,1
N2014,N2015,2
N2015,N2016,1
N2016,N2017,1
N2017,N2018,1
N2018,N2019,4
N2019,N2020,3
N2020,N2021,1
N2021,N2022,2
N2022,N2023,2
N2023,N2024,2
N2024,N2025,3
N2025,N2026,1
N2026,N2027,3
N2027,N2028,4
N2028,N2029,5
N2029,N2030,3
N2030,N2031,3
N2031,N2032,1
N2032,N2033,3
N2033,N2034,1
N2034,N2035,5
N2035,N2036,5
N2036,N2037,2
N2037,N2038,3
N2038,N2039,3
N2039,N2040,5
N2040,N2041,3
N2041,N2042,3
N2042,N2043,5
N2043,N2044,2
N2044,N2045,3
N2045,N2046,2
N2046,N2047,1
N2047,N2048,4
N2048,N2049,3
N2049,N2050,3
N2050,N2051,5
N2051,N2052,5
N2052,N2053,3
N2053,N2054,2
N2054,N2055,5
N2055,N2056,5
N2056,N2057,2
N2057,N2058,1
N2058,N2059,1
N2059,N2060,1
N2060,N2061,1
N2061,N2062,1
N2062,N2063,5
N2063,N2064,5
N2064,N2065,5
N2065,N2066,5
N2066,N2067,1
N2067,N2068,3
N2068,N2069,2
N2069,N2070,2
N2070,N2071,2
N2071,N2072,5
N2072,N2073,3
N2073,N2074,5
N2074,N2075,4
N2075,N2076,1
N2076,N2077,1
N2077,N2078,5
N2078,N2079,3
N2079,N2080,5
N2080,N2081,5
N2081,N2082,5
N2082,N2083,3
N2083,N2084,4
N2084,N2085,4
N2085,N2086,1
N2086,N2087,1
N2087,N2088,1
N2088,N2089,1
N2089,N2090,4
N2090,N2091,1
N2091,N2092,5
N2092,N2093,4
N2093,N2094,4
N2094,N2095,3
N2095,N2096,1
N2096,N2097,4
N2097,N2098,1
N2098,N2099,4
N2099,N2100,5
N2100,N2101,1
N2101,N2102,3
N2102,N2103,1
N2103,N2104,2
N2104,N2105,4
N2105,N2106,4
N2106,N2107,3
N2107,N2108,4
N2108,N2109,2
N2109,N2110,1
N2110,N2111,4
N2111,N2112,4
N2112,N2113,4
N2113,N2114,5
N2114,N2115,2
N2115,N2116,2
N2116,N2117,4
N2117,N2118,2
N2118,N2119,2
N2119,N2120,5
N2120,N2121,1
N2121,N2122,5
N2122,N2123,4
N2123,N2124,5
N2124,N2125,3
N2125,N2126,1
N2126,N2127,5
N2127,N2128,4
N2128,N2129,1
N2129,N2130,1
N2130,N2131,5
N2131,N2132,4
N2132,N2133,5
N2133,N2134,2
N2134,N2135,5
N2135,N2136,5
N2136,N2137,4
N2137,N2138,2
N2138,N2139,4
N2139,N2140,3
N2140,N2141,3
N2141,N2142,5
N2142,N2143,5
N2143,N2144,4
N2144,N2145,5
N2145,N2146,5
N2146,N2147,5
N2147,N2148,4
N2148,N2149,3
N2149,N2150,3
N2150,N2151,4
N2151,N2152,4
N2152,N2153,5
N2153,N2154,5
N2154,N2155,4
N2155,N2156,2
N2156,N2157,5
N2157,N2158,5
N2158,N2159,5
N2159,N2160,3
N2160,N2161,2
N2161,N2162,5
N2162,N2163,4
N2163,N2164,4
N2164,N2165,3
N2165,N2166,4
N2166,N2167,4
N2167,N2168,5
N2168,N2169,5
N2169,N2170,5
N2170,N2171,3
N2171,N2172,3
N2172,N2173,3
N2173,N2174,1
N2174,N2175,2
N2175,N2176,4
N2176,N2177,1
N2177,N2178,3
N2178,N2179,1
N2179,N2180,5
N2180,N2181,3
N2181,N2182,4
N2182,N2183,3
N2183,N2184,1
N2184,N2185,4
N2185,N2186,3
N2186,N2187,3
N2187,N2188,4
N2188,N2189,5
N2189,N2190,5
N2190,N2191,4
N2191,N2192,5
N2192,N2193,3
N2193,N2194,2
N2194,N2195,4
N2195,N2196,1
N2196,N2197,2
N2197,N2198,5
N2198,N2199,4
N2199,N2200,2
N2200,N2201,1
N2201,N2202,5
N2202,N2203,4
N2203,N2204,3
N2204,N2205,2
N2205,N2206,5
N2206,N2207,1
N2207,N2208,5
N2208,N2209,3
N2209,N2210,4
N2210,N2211,4
N2211,N2212,1
N2212,N2213,5
N2213,N2214,4
N2214,N2215,1
N2215,N2216,5
N2216,N2217,4
N2217,N2218,2
N2218,N2219,1
N2219,N2220,5
N2220,N2221,5
N2221,N2222,3
N2222,N2223,4
N2223,N2224,1
N2224,N2225,1
N2225,N2226,4
N2226,N2227,4
N2227,N2228,1
N2228,N2229,3
N2229,N2230,3
N2230,N2231,3
N2231,N2232,2
N2232,N2233,3
N2233,N2234,2
N2234,N2235,4
N2235,N2236,4
N2236,N2237,1
N2237,N2238,3
N2238,N2239,3
N2239,N2240,3
N2240,N2241,4
N2241,N2242,1
N2242,N2243,4
N2243,N2244,1
N2244,N2245,5
N2245,N2246,3
N2246,N2247,2
N2247,N2248,3
N2248,N2249,4
N2249,N2250,3
N2250,N2251,4
N2251,N2252,5
N2252,N2253,1
N2253,N2254,1
N2254,N2255,3
N2255,N2256,2
N2256,N2257,5
N2257,N2258,3
N2258,N2259,4
N2259,N2260,4
N2260,N2261,2
N2261,N2262,5
N2262,N2263,4
N2263,N2264,3
N2264,N2265,5
N2265,N2266,5
N2266,N2267,1
N2267,N2268,3
N2268,N2269,2
N2269,N2270,4
N2270,N2271,2
N2271,N2272,4
N2272,N2273,5
N2273,N2274,3
N2274,N2275,1
N2275,N2276,5
N2276,N2277,4
N2277,N2278,2
N2278,N2279,2
N2279,N2280,1
N2280,N2281,5
N2281,N2282,4
N2282,N2283,1
N2283,N2284,3
N2284,N2285,2
N2285,N2286,2
N2286,N2287,5
N2287,N2288,2
N2288,N2289,4
N2289,N2290,4
N2290,N2291,1
N2291,N2292,5
N2292,N2293,2
N2293,N2294,4
N2294,N2295,3
N2295,N2296,4
N2296,N2297,4
N2297,N2298,5
N2298,N2299,5
N2299,N2300,3
N2300,N2301,4
N2301,N2302,3
N2302,N2303,4
N2303,N2304,2
N2304,N2305,2
N2305,N2306,1
N2306,N2307,4
N2307,N2308,2
N2308,N2309,1
N2309,N2310,3
N2310,N2311,1
N2311,N2312,3
N2312,N2313,3
N2313,N2314,5
N2314,N2315,3
N2315,N2316,4
N2316,N2317,2
N2317,N2318,2
N2318,N2319,5
N2319,N2320,1
N2320,N2321,5
N2321,N2322,5
N2322,N2323,5
N2323,N2324,5
N2324,N2325,1
N2325,N2326,1
N2326,N2327,3
N2327,N2328,3
N2328,N2329,3
N2329,N2330,3
N2330,N2331,2
N2331,N2332,3
N2332,N2333,1
N2333,N2334,2
N2334,N2335,3
N2335,N2336,3
N2336,N2337,3
N2337,N2338,5
N2338,N2339,5
N2339,N2340,2
N2340,N2341,3
N2341,N2342,5
N2342,N2343,3
N2343,N2344,5
N2344,N2345,1
N2345,N2346,2
N2346,N2347,4
N2347,N2348,2
N2348,N2349,4
N2349,N2350,1
N2350,N2351,2
N2351,N2352,3
N2352,N2353,5
N2353,N2354,3
N2354,N2355,3
N2355,N2356,2
N2356,N2357,1
N2357,N2358,3
N2358,N2359,5
N2359,N2360,3
N2360,N2361,1
N2361,N2362,5
N2362,N2363,2
N2363,N2364,3
N2364,N2365,2
N2365,N2366,3
N2366,N2367,4
N2367,N2368,2
N2368,N2369,5
N2369,N2370,1
N2370,N2371,4
N2371,N2372,1
N2372,N2373,1
N2373,N2374,3
N2374,N2375,2
N2375,N2376,1
N2376,N2377,3
N2377,N2378,1
N2378,N2379,2
N2379,N2380,1
N2380,N2381,3
N2381,N2382,1
N2382,N2383,4
N2383,N2384,2
N2384,N2385,3
N2385,N2386,3
N2386,N2387,5
N2387,N2388,2
N2388,N2389,5
N2389,N2390,1
N2390,N2391,4
N2391,N2392,2
N2392,N2393,1
N2393,N2394,4
N2394,N2395,3
N2395,N2396,1
N2396,N2397,5
N2397,N2398,1
N2398,N2399,1
N2399,N2400,1
N2400,N2401,1
N2401,N2402,5
N2402,N2403,5
N2403,N2404,4
N2404,N2405,4
N2405,N2406,5
N2406,N2407,5
N2407,N2408,4
N2408,N2409,2
N2409,N2410,3
N2410,N2411,3
N2411,N2412,1
N2412,N2413,1
N2413,N2414,1
N2414,N2415,3
N2415,N2416,5
N2416,N2417,5
N2417,N2418,1
N2418,N2419,4
N2419,N2420,4
N2420,N2421,3
N2421,N2422,4
N2422,N2423,2
N2423,N2424,2
N2424,N2425,2
N2425,N2426,2
N2426,N2427,1
N2427,N2428,5
N2428,N2429,3
N2429,N2430,3
N2430,N2431,5
N2431,N2432,3
N2432,N2433,3
N2433,N2434,2
N2434,N2435,4
N2435,N2436,5
N2436,N2437,4
N2437,N2438,3
N2438,N2439,2
N2439,N2440,3
N2440,N2441,5
N2441,N2442,3
N2442,N2443,4
N2443,N2444,1
N2444,N2445,5
N2445,N2446,1
N2446,N2447,3
N2447,N2448,4
N2448,N2449,3
N2449,N2450,4
N2450,N2451,2
N2451,N2452,5
N2452,N2453,2
N2453,N2454,2
N2454,N2455,3
N2455,N2456,2
N2456,N2457,5
N2457,N2458,5
N2458,N2459,3
N2459,N2460,1
N2460,N2461,4
N2461,N2462,5
N2462,N2463,1
N2463,N2464,2
N2464,N2465,1
N2465,N2466,5
N2466,N2467,4
N2467,N2468,1
N2468,N2469,4
N2469,N2470,1
N2470,N2471,2
N2471,N2472,4
N2472,N2473,3
N2473,N2474,2
N2474,N2475,2
N2475,N2476,1
N2476,N2477,3
N2477,N2478,1
N2478,N2479,5
N2479,N2480,4
N2480,N2481,3
N2481,N2482,2
N2482,N2483,1
N2483,N2484,2
N2484,N2485,4
N2485,N2486,2
N2486,N2487,5
N2487,N2488,4
N2488,N2489,2
N2489,N2490,3
N2490,N2491,1
N2491,N2492,3
N2492,N2493,3
N2493,N2494,2
N2494,N2495,1
N2495,N2496,2
N2496,N2497,5
N2497,N2498,1
N2498,N2499,3
N2499,N2500,3
N2500,N2501,3
N2501,N2502,2
N2502,N2503,4
N2503,N2504,5
N2504,N2505,3
N2505,N2506,4
N2506,N2507,2
N2507,N2508,2
N2508,N2509,3
N2509,N2510,1
N2510,N2511,2
N2511,N2512,3
N2512,N2513,1
N2513,N2514,3
N2514,N2515,3
N2515,N2516,1
N2516,N2517,2
N2517,N2518,3
N2518,N2519,4
N2519,N2520,3
N2520,N2521,4
N2521,N2522,5
N2522,N2523,5
N2523,N2524,3
N2524,N2525,2
N2525,N2526,5
N2526,N2527,1
N2527,N2528,1
N2528,N2529,4
N2529,N2530,3
N2530,N2531,1
N2531,N2532,3
N2532,N2533,5
N2533,N2534,1
N2534,N2535,3
N2535,N2536,3
N2536,N2537,4
N2537,N2538,2
N2538,N2539,1
N2539,N2540,1
N2540,N2541,2
N2541,N2542,4
N2542,N2543,2
N2543,N2544,5
N2544,N2545,4
N2545,N2546,4
N2546,N2547,5
N2547,N2548,1
N2548,N2549,2
N2549,N2550,3
N2550,N2551,3
N2551,N2552,4
N2552,N2553,2
N2553,N2554,3
N2554,N2555,4
N2555,N2556,4
N2556,N2557,5
N2557,N2558,2
N2558,N2559,5
N2559,N2560,1
N2560,N2561,5
N2561,N2562,2
N2562,N2563,4
N2563,N2564,4
N2564,N2565,3
N2565,N2566,2
N2566,N2567,5
N2567,N2568,3
N2568,N2569,3
N2569,N2570,1
N2570,N2571,1
N2571,N2572,4
N2572,N2573,3
N2573,N2574,2
N2574,N2575,4
N2575,N2576,4
N2576,N2577,1
N2577,N2578,5
N2578,N2579,4
N2579,N2580,3
N2580,N2581,5
N2581,N2582,3
N2582,N2583,5
N2583,N2584,4
N2584,N2585,3
N2585,N2586,1
N2586,N2587,3
N2587,N2588,1
N2588,N2589,1
N2589,N2590,3
N2590,N2591,4
N2591,N2592,2
N2592,N2593,5
N2593,N2594,4
N2594,N2595,1
N2595,N2596,3
N2596,N2597,1
N2597,N2598,1
N2598,N2599,1
N2599,N2600,1
N2600,N2601,4
N2601,N2602,3
N2602,N2603,1
N2603,N2604,4
N2604,N2605,4
N2605,N2606,3
N2606,N2607,4
N2607,N2608,2
N2608,N2609,1
N2609,N2610,5
N2610,N2611,5
N2611,N2612,1
N2612,N2613,5
N2613,N2614,3
N2614,N2615,2
N2615,N2616,2
N2616,N2617,3
N2617,N2618,2
N2618,N2619,2
N2619,N2620,2
N2620,N2621,2
N2621,N2622,1
N2622,N2623,3
N2623,N2624,1
N2624,N2625,4
N2625,N2626,1
N2626,N2627,3
N2627,N2628,2
N2628,N2629,4
N2629,N2630,1
N2630,N2631,5
N2631,N2632,4
N2632,N2633,3
N2633,N2634,4
N2634,N2635,1
N2635,N2636,5
N2636,N2637,3
N2637,N2638,1
N2638,N2639,5
N2639,N2640,4
N2640,N2641,1
N2641,N2642,1
N2642,N2643,5
N2643,N2644,2
N2644,N2645,1
N2645,N2646,2
N2646,N2647,5
N2647,N2648,2
N2648,N2649,2
N2649,N2650,5
N2650,N2651,5
N2651,N2652,3
N2652,N2653,1
N2653,N2654,1
N2654,N2655,2
N2655,N2656,2
N2656,N2657,5
N2657,N2658,2
N2658,N2659,1
N2659,N2660,1
N2660,N2661,1
N2661,N2662,2
N2662,N2663,3
N2663,N2664,3
N2664,N2665,1
N2665,N2666,3
N2666,N2667,5
N2667,N2668,4
N2668,N2669,4
N2669,N2670,5
N2670,N2671,4
N2671,N2672,3
N2672,N2673,2
N2673,N2674,5
N2674,N2675,4
N2675,N2676,5
N2676,N2677,5
N2677,N2678,5
N2678,N2679,1
N2679,N2680,3
N2680,N2681,4
N2681,N2682,4
N2682,N2683,1
N2683,N2684,3
N2684,N2685,4
N2685,N2686,3
N2686,N2687,4
N2687,N2688,5
N2688,N2689,3
N2689,N2690,3
N2690,N2691,1
N2691,N2692,2
N2692,N2693,5
N2693,N2694,3
N2694,N2695,1
N2695,N2696,5
N2696,N2697,5
N2697,N2698,4
N2698,N2699,5
N2699,N2700,5
N2700,N2701,5
N2701,N2702,4
N2702,N2703,1
N2703,N2704,2
N2704,N2705,4
N2705,N2706,1
N2706,N2707,1
N2707,N2708,3
N2708,N2709,1
N2709,N2710,5
N2710,N2711,2
N2711,N2712,5
N2712,N2713,5
N2713,N2714,1
N2714,N2715,1
N2715,N2716,1
N2716,N2717,2
N2717,N2718,5
N2718,N2719,4
N2719,N2720,2
N2720,N2721,2
N2721,N2722,1
N2722,N2723,3
N2723,N2724,3
N2724,N2725,4
N2725,N2726,5
N2726,N2727,1
N2727,N2728,3
N2728,N2729,4
N2729,N2730,5
N2730,N2731,5
N2731,N2732,1
N2732,N2733,4
N2733,N2734,1
N2734,N2735,1
N2735,N2736,4
N2736,N2737,2
N2737,N2738,3
N2738,N2739,3
N2739,N2740,4
N2740,N2741,4
N2741,N2742,4
N2742,N2743,2
N2743,N2744,2
N2744,N2745,3
N2745,N2746,5
N2746,N2747,5
N2747,N2748,1
N2748,N2749,5
N2749,N2750,2
N2750,N2751,5
N2751,N2752,4
N2752,N2753,2
N2753,N2754,1
N2754,N2755,4
N2755,N2756,3
N2756,N2757,1
N2757,N2758,4
N2758,N2759,1
N2759,N2760,2
N2760,N2761,1
N2761,N2762,3
N2762,N2763,2
N2763,N2764,3
N2764,N2765,2
N2765,N2766,4
N2766,N2767,5
N2767,N2768,2
N2768,N2769,5
N2769,N2770,3
N2770,N2771,4
N2771,N2772,3
N2772,N2773,3
N2773,N2774,5
N2774,N2775,4
N2775,N2776,4
N2776,N2777,3
N2777,N2778,4
N2778,N2779,4
N2779,N2780,2
N2780,N2781,4
N2781,N2782,2
N2782,N2783,4
N2783,N2784,2
N2784,N2785,2
N2785,N2786,4
N2786,N2787,1
N2787,N2788,4
N2788,N2789,3
N2789,N2790,4
N2790,N2791,4
N2791,N2792,5
N2792,N2793,4
N2793,N2794,2
N2794,N2795,1
N2795,N2796,1
N2796,N2797,4
N2797,N2798,5
N2798,N2799,5
N2799,N2800,4
N2800,N2801,1
N2801,N2802,4
N2802,N2803,1
N2803,N2804,3
N2804,N2805,3
N2805,N2806,2
N2806,N2807,3
N2807,N2808,3
N2808,N2809,3
N2809,N2810,2
N2810,N2811,4
N2811,N2812,5
N2812,N2813,4
N2813,N2814,3
N2814,N2815,3
N2815,N2816,1
N2816,N2817,5
N2817,N2818,3
N2818,N2819,1
N2819,N2820,4
N2820,N2821,1
N2821,N2822,4
N2822,N2823,3
N2823,N2824,3
N2824,N2825,4
N2825,N2826,5
N2826,N2827,5
N2827,N2828,5
N2828,N2829,3
N2829,N2830,1
N2830,N2831,5
N2831,N2832,1
N2832,N2833,3
N2833,N2834,5
N2834,N2835,2
N2835,N2836,4
N2836,N2837,1
N2837,N2838,2
N2838,N2839,5
N2839,N2840,3
N2840,N2841,3
N2841,N2842,4
N2842,N2843,4
N2843,N2844,3
N2844,N2845,4
N2845,N2846,2
N2846,N2847,5
N2847,N2848,4
N2848,N2849,4
N2849,N2850,3
N2850,N2851,4
N2851,N2852,2
N2852,N2853,3
N2853,N2854,1
N2854,N2855,4
N2855,N2856,3
N2856,N2857,3
N2857,N2858,5
N2858,N2859,3
N2859,N2860,2
N2860,N2861,1
N2861,N2862,2
N2862,N2863,1
N2863,N2864,3
N2864,N2865,2
N2865,N2866,4
N2866,N2867,1
N2867,N2868,1
N2868,N2869,4
N2869,N2870,5
N2870,N2871,4
N2871,N2872,2
N2872,N2873,5
N2873,N2874,3
N2874,N2875,2
N2875,N2876,4
N2876,N2877,5
N2877,N2878,2
N2878,N2879,5
N2879,N2880,3
N2880,N2881,4
N2881,N2882,4
N2882,N2883,3
N2883,N2884,3
N2884,N2885,2
N2885,N2886,3
N2886,N2887,2
N2887,N2888,5
N2888,N2889,5
N2889,N2890,3
N2890,N2891,5
N2891,N2892,5
N2892,N2893,4
N2893,N2894,4
N2894,N2895,3
N2895,N2896,3
N2896,N2897,1
N2897,N2898,4
N2898,N2899,3
N2899,N2900,4
N2900,N2901,5
N2901,N2902,3
N2902,N2903,1
N2903,N2904,5
N2904,N2905,3
N2905,N2906,4
N2906,N2907,2
N2907,N2908,1
N2908,N2909,3
N2909,N2910,4
N2910,N2911,2
N2911,N2912,1
N2912,N2913,1
N2913,N2914,3
N2914,N2915,5
N2915,N2916,4
N2916,N2917,5
N2917,N2918,5
N2918,N2919,5
N2919,N2920,1
N2920,N2921,5
N2921,N2922,4
N2922,N2923,3
N2923,N2924,1
N2924,N2925,1
N2925,N2926,4
N2926,N2927,3
N2927,N2928,1
N2928,N2929,2
N2929,N2930,2
N2930,N2931,3
N2931,N2932,1
N2932,N2933,1
N2933,N2934,2
N2934,N2935,1
N2935,N2936,3
N2936,N2937,1
N2937,N2938,4
N2938,N2939,4
N2939,N2940,3
N2940,N2941,2
N2941,N2942,1
N2942,N2943,5
N2943,N2944,5
N2944,N2945,4
N2945,N2946,1
N2946,N2947,4
N2947,N2948,5
N2948,N2949,1
N2949,N2950,1
N2950,N2951,5
N2951,N2952,2
N2952,N2953,3
N2953,N2954,5
N2954,N2955,5
N2955,N2956,4
N2956,N2957,2
N2957,N2958,1
N2958,N2959,1
N2959,N2960,5
N2960,N2961,1
N2961,N2962,3
N2962,N2963,1
N2963,N2964,1
N2964,N2965,3
N2965,N2966,5
N2966,N2967,1
N2967,N2968,1
N2968,N2969,3
N2969,N2970,1
N2970,N2971,5
N2971,N2972,4
N2972,N2973,3
N2973,N2974,1
N2974,N2975,2
N2975,N2976,1
N2976,N2977,4
N2977,N2978,3
N2978,N2979,2
N2979,N2980,1
N2980,N2981,3
N2981,N2982,1
N2982,N2983,5
N2983,N2984,5
N2984,N2985,4
N2985,N2986,3
N2986,N2987,1
N2987,N2988,2
N2988,N2989,1
N2989,N2990,2
N2990,N2991,3
N2991,N2992,4
N2992,N2993,4
N2993,N2994,4
N2994,N2995,1
N2995,N2996,1
N2996,N2997,1
N2997,N2998,1
