source,target,weight
N1599,N1600,2
N1600,N1601,4
N1601,N1602,3
N1602,N1603,3
N1603,N1604,1
N1604,N1605,5
N1605,N1606,2
N1606,N1607,2
N1607,N1608,3
N1608,N1609,3
N1609,N1610,2
N1610,N1611,2
N1611,N1612,2
N1612,N1613,4
N1613,N1614,3
N1614,N1615,2
N1615,N1616,3
N1616,N1617,3
N1617,N1618,1
N1618,N1619,2
N1619,N1620,1
N1620,N1621,5
N1621,N1622,2
N1622,N1623,5
N1623,N1624,4
N1624,N1625,5
N1625,N1626,4
N1626,N1627,1
N1627,N1628,1
N1628,N1629,2
N1629,N1630,5
N1630,N1631,1
N1631,N1632,2
N1632,N1633,3
N1633,N1634,1
N1634,N1635,2
N1635,N1636,1
N1636,N1637,3
N1637,N1638,3
N1638,N1639,2
N1639,N1640,4
N1640,N1641,2
N1641,N1642,1
N1642,N1643,3
N1643,N1644,1
N1644,N1645,3
N1645,N1646,5
N1646,N1647,2
N1647,N1648,5
N1648,N1649,1
N1649,N1650,4
N1650,N1651,5
N1651,N1652,1
N1652,N1653,3
N1653,N1654,4
N1654,N1655,3
N1655,N1656,2
N1656,N1657,3
N1657,N1658,4
N1658,N1659,1
N1659,N1660,4
N1660,N1661,2
N1661,N1662,3
N1662,N1663,3
N1663,N1664,2
N1664,N1665,3
N1665,N1666,3
N1666,N1667,1
N1667,N1668,2
N1668,N1669,5
N1669,N1670,4
N1670,N1671,1
N1671,N1672,2
N1672,N1673,3
N1673,N1674,1
N1674,N1675,3
N1675,N1676,3
N1676,N1677,5
N1677,N1678,2
N1678,N1679,5
N1679,N1680,1
N1680,N1681,4
N1681,N1682,4
N1682,N1683,5
N1683,N1684,4
N1684,N1685,1
N1685,N1686,2
N1686,N1687,2
N1687,N1688,3
N1688,N1689,3
N1689,N1690,5
N1690,N1691,1
N1691,N1692,1
N1692,N1693,5
N1693,N1694,3
N1694,N1695,4
N1695,N1696,2
N1696,N1697,3
N1697,N1698,5
N1698,N1699,5
N1699,N1700,3
N1700,N1701,4
N1701,N1702,3
N1702,N1703,3
N1703,N1704,3
N1704,N1705,2
N1705,N1706,4
N1706,N1707,2
N1707,N1708,2
N1708,N1709,1
N1709,N1710,5
N1710,N1711,1
N1711,N1712,3
N1712,N1713,5
N1713,N1714,5
N1714,N1715,4
N1715,N1716,5
N1716,N1717,5
N1717,N1718,4
N1718,N1719,3
N1719,N1720,1
N1720,N1721,3
N1721,N1722,5
N1722,N1723,4
N1723,N1724,5
N1724,N1725,3
N1725,N1726,2
N1726,N1727,3
N1727,N1728,2
N1728,N1729,4
N1729,N1730,1
N1730,N1731,3
N1731,N1732,2
N1732,N1733,5
N1733,N1734,1
N1734,N1735,1
N1735,N1736,3
N1736,N1737,2
N1737,N1738,3
N1738,N1739,5
N1739,N1740,4
N1740,N1741,4
N1741,N1742,1
N1742,N1743,3
N1743,N1744,2
N1744,N1745,3
N1745,N1746,5
N1746,N1747,5
N1747,N1748,3
N1748,N1749,5
N1749,N1750,5
N1750,N1751,5
N1751,N1752,2
N1752,N1753,5
N1753,N1754,1
N1754,N1755,3
N1755,N1756,1
N1756,N1757,3
N1757,N1758,1
N1758,N1759,3
N1759,N1760,4
N1760,N1761,2
N1761,N1762,4
N1762,N1763,4
N1763,N1764,4
N1764,N1765,5
N1765,N1766,5
N1766,N1767,1
N1767,N1768,5
N1768,N1769,5
N1769,N1770,3
N1770,N1771,5
N1771,N1772,5
N1772,N1773,4
N1773,N1774,5
N1774,N1775,4
N1775,N1776,4
N1776,N1777,3
N1777,N1778,5
N1778,N1779,5
N1779,N1780,4
N1780,N1781,1
N1781,N1782,5
N1782,N1783,2
N1783,N1784,3
N1784,N1785,3
N1785,N1786,4
N1786,N1787,3
N1787,N1788,5
N1788,N1789,5
N1789,N1790,4
N1790,N1791,1
N1791,N1792,1
N1792,N1793,2
N1793,N1794,1
N1794,N1795,1
N1795,N1796,4
N1796,N1797,5
N1797,N1798,2
N1798,N1799,1
N1799,N1800,1
N1800,N1801,4
N1801,N1802,5
N1802,N1803,2
N1803,N1804,1
N1804,N1805,5
N1805,N1806,3
N1806,N1807,3
N1807,N1808,5
N1808,N1809,3
N1809,N1810,2
N1810,N1811,5
N1811,N1812,1
N1812,N1813,2
N1813,N1814,1
N1814,N1815,4
N1815,N1816,4
N1816,N1817,2
N1817,N1818,3
N1818,N1819,3
N1819,N1820,3
N1820,N1821,2
N1821,N1822,3
N1822,N1823,3
N1823,N1824,1
N1824,N1825,1
N1825,N1826,5
N1826,N1827,1
N1827,N1828,3
N1828,N1829,2
N1829,N1830,1
N1830,N1831,4
N1831,N1832,4
N1832,N1833,3
N1833,N1834,5
N1834,N1835,4
N1835,N1836,3
N1836,N1837,3
N1837,N1838,3
N1838,N1839,3
N1839,N1840,4
N1840,N1841,1
N1841,N1842,3
N1842,N1843,2
N1843,N1844,3
N1844,N1845,2
N1845,N1846,1
N1846,N1847,3
N1847,N1848,2
N1848,N1849,4
N1849,N1850,4
N1850,N1851,2
N1851,N1852,4
N1852,N1853,2
N1853,N1854,4
N1854,N1855,2
N1855,N1856,2
N1856,N1857,1
N1857,N1858,5
N1858,N1859,3
N1859,N1860,5
N1860,N1861,4
N1861,N1862,5
N1862,N1863,2
N1863,N1864,4
N1864,N1865,1
N1865,N1866,3
N1866,N1867,2
N1867,N1868,5
N1868,N1869,5
N1869,N1870,1
N1870,N1871,5
N1871,N1872,2
N1872,N1873,3
N1873,N1874,4
N1874,N1875,2
N1875,N1876,2
N1876,N1877,1
N1877,N1878,5
N1878,N1879,3
N1879,N1880,2
N1880,N1881,2
N1881,N1882,4
N1882,N1883,5
N1883,N1884,1
N1884,N1885,1
N1885,N1886,4
N1886,N1887,5
N1887,N1888,1
N1888,N1889,4
N1889,N1890,3
N1890,N1891,2
N1891,N1892,3
N1892,N1893,3
N1893,N1894,3
N1894,N1895,2
N1895,N1896,3
N1896,N1897,1
N1897,N1898,3
N1898,N1899,5
N1899,N1900,4
N1900,N1901,3
N1901,N1902,1
N1902,N1903,5
N1903,N1904,4
N1904,N1905,2
N1905,N1906,4
N1906,N1907,5
N1907,N1908,3
N1908,N1909,3
N1909,N1910,2
N1910,N1911,4
N1911,N1912,4
N1912,N1913,3
N1913,N1914,1
N1914,N1915,3
N1915,N1916,5
N1916,N1917,5
N1917,N1918,3
N1918,N1919,1
N1919,N1920,4
N1920,N1921,4
N1921,N1922,5
N1922,N1923,4
N1923,N1924,4
N1924,N1925,4
N1925,N1926,4
N1926,N1927,3
N1927,N1928,1
N1928,N1929,1
N1929,N1930,4
N1930,N1931,3
N1931,N1932,5
N1932,N1933,4
N1933,N1934,5
N1934,N1935,4
N1935,N1936,1
N1936,N1937,4
N1937,N1938,4
N1938,N1939,5
N1939,N1940,3
N1940,N1941,4
N1941,N1942,3
N1942,N1943,3
N1943,N1944,1
N1944,N1945,4
N1945,N1946,5
N1946,N1947,5
N1947,N1948,1
N1948,N1949,5
N1949,N1950,2
N1950,N1951,4
N1951,N1952,4
N1952,N1953,1
N1953,N1954,4
N1954,N1955,3
N1955,N1956,4
N1956,N1957,2
N1957,N1958,3
N1958,N1959,3
N1959,N1960,4
N1960,N1961,2
N1961,N1962,2
N1962,N1963,4
N1963,N1964,3
N1964,N1965,4
N1965,N1966,4
N1966,N1967,3
N1967,N1968,4
N1968,N1969,2
N1969,N1970,5
N1970,N1971,4
N1971,N1972,2
N1972,N1973,2
N1973,N1974,4
N1974,N1975,4
N1975,N1976,4
N1976,N1977,4
N1977,N1978,2
N1978,N1979,3
N1979,N1980,2
N1980,N1981,2
N1981,N1982,2
N1982,N1983,3
N1983,N1984,1
N1984,N1985,2
N1985,N1986,1
N1986,N1987,4
N1987,N1988,2
N1988,N1989,4
N1989,N1990,4
N1990,N1991,4
N1991,N1992,2
N1992,N1993,1
N1993,N1994,4
N1994,N1995,5
N1995,N1996,3
N1996,N1997,4
N1997,N1998,4
N1998,N1999,4
N1999,N2000,4
N2000,N2001,2
N2001,N2002,3
N2002,N2003,1
N2003,N2004,5
N2004,N2005,3
N2005,N2006,5
N2006,N2007,5
N2007,N2008,3
N2008,N2009,4
N2009,N2010,4
N2010,N2011,1
N2011,N2012,2
N2012,N2013,4
N2013,N2014,1
N2014,N2015,3
N2015,N2016,1
N2016,N2017,5
N2017,N2018,3
N2018,N2019,3
N2019,N2020,3
N2020,N2021,5
N2021,N2022,5
N2022,N2023,3
N2023,N2024,3
N2024,N2025,3
N2025,N2026,4
N2026,N2027,2
N2027,N2028,1
N2028,N2029,3
N2029,N2030,4
N2030,N2031,3
N2031,N2032,5
N2032,N2033,3
N2033,N2034,2
N2034,N2035,1
N2035,N2036,1
N2036,N2037,1
N2037,N2038,3
N2038,N2039,1
N2039,N2040,5
N2040,N2041,3
N2041,N2042,5
N2042,N2043,1
N2043,N2044,5
N2044,N2045,2
N2045,N2046,1
N2046,N2047,1
N2047,N2048,3
N2048,N2049,4
N2049,N2050,3
N2050,N2051,4
N2051,N2052,1
N2052,N2053,3
N2053,N2054,5
N2054,N2055,4
N2055,N2056,2
N2056,N2057,1
N2057,N2058,5
N2058,N2059,5
N2059,N2060,1
N2060,N2061,2
N2061,N2062,2
N2062,N2063,2
N2063,N2064,1
N2064,N2065,3
N2065,N2066,4
N2066,N2067,1
N2067,N2068,2
N2068,N2069,2
N2069,N2070,1
N2070,N2071,4
N2071,N2072,2
N2072,N2073,3
N2073,N2074,4
N2074,N2075,3
N2075,N2076,3
N2076,N2077,5
N2077,N2078,3
N2078,N2079,1
N2079,N2080,3
N2080,N2081,1
N2081,N2082,3
N2082,N2083,1
N2083,N2084,1
N2084,N2085,5
N2085,N2086,3
N2086,N2087,5
N2087,N2088,1
N2088,N2089,1
N2089,N2090,1
N2090,N2091,5
N2091,N2092,2
N2092,N2093,4
N2093,N2094,5
N2094,N2095,1
N2095,N2096,4
N2096,N2097,5
N2097,N2098,2
N2098,N2099,1
N2099,N2100,1
N2100,N2101,4
N2101,N2102,3
N2102,N2103,4
N2103,N2104,3
N2104,N2105,2
N2105,N2106,3
N2106,N2107,4
N2107,N2108,4
N2108,N2109,1
N2109,N2110,5
N2110,N2111,3
N2111,N2112,3
N2112,N2113,4
N2113,N2114,5
N2114,N2115,2
N2115,N2116,4
N2116,N2117,2
N2117,N2118,4
N2118,N2119,2
N2119,N2120,1
N2120,N2121,4
N2121,N2122,3
N2122,N2123,4
N2123,N2124,1
N2124,N2125,4
N2125,N2126,1
N2126,N2127,2
N2127,N2128,3
N2128,N2129,3
N2129,N2130,5
N2130,N2131,5
N2131,N2132,2
N2132,N2133,3
N2133,N2134,3
N2134,N2135,2
N2135,N2136,1
N2136,N2137,4
N2137,N2138,5
N2138,N2139,2
N2139,N2140,4
N2140,N2141,4
N2141,N2142,3
N2142,N2143,2
N2143,N2144,2
N2144,N2145,2
N2145,N2146,2
N2146,N2147,2
N2147,N2148,5
N2148,N2149,5
N2149,N2150,1
N2150,N2151,1
N2151,N2152,1
N2152,N2153,2
N2153,N2154,4
N2154,N2155,2
N2155,N2156,5
N2156,N2157,4
N2157,N2158,5
N2158,N2159,2
N2159,N2160,3
N2160,N2161,4
N2161,N2162,4
N2162,N2163,4
N2163,N2164,5
N2164,N2165,4
N2165,N2166,2
N2166,N2167,3
N2167,N2168,5
N2168,N2169,1
N2169,N2170,3
N2170,N2171,5
N2171,N2172,5
N2172,N2173,2
N2173,N2174,1
N2174,N2175,3
N2175,N2176,5
N2176,N2177,2
N2177,N2178,2
N2178,N2179,3
N2179,N2180,1
N2180,N2181,4
N2181,N2182,3
N2182,N2183,5
N2183,N2184,2
N2184,N2185,5
N2185,N2186,2
N2186,N2187,4
N2187,N2188,4
N2188,N2189,4
N2189,N2190,4
N2190,N2191,2
N2191,N2192,2
N2192,N2193,4
N2193,N2194,3
N2194,N2195,5
N2195,N2196,1
N2196,N2197,4
N2197,N2198,4
N2198,N2199,3
N2199,N2200,1
N2200,N2201,2
N2201,N2202,2
N2202,N2203,3
N2203,N2204,5
N2204,N2205,4
N2205,N2206,3
N2206,N2207,2
N2207,N2208,5
N2208,N2209,2
N2209,N2210,1
N2210,N2211,3
N2211,N2212,2
N2212,N2213,1
N2213,N2214,4
N2214,N2215,2
N2215,N2216,3
N2216,N2217,1
N2217,N2218,5
N2218,N2219,3
N2219,N2220,2
N2220,N2221,5
N2221,N2222,3
N2222,N2223,3
N2223,N2224,2
N2224,N2225,2
N2225,N2226,5
N2226,N2227,1
N2227,N2228,2
N2228,N2229,2
N2229,N2230,1
N2230,N2231,5
N2231,N2232,4
N2232,N2233,4
N2233,N2234,5
N2234,N2235,4
N2235,N2236,1
N2236,N2237,2
N2237,N2238,1
N2238,N2239,5
N2239,N2240,5
N2240,N2241,5
N2241,N2242,3
N2242,N2243,2
N2243,N2244,5
N2244,N2245,1
N2245,N2246,4
N2246,N2247,1
N2247,N2248,1
N2248,N2249,1
N2249,N2250,4
N2250,N2251,2
N2251,N2252,5
N2252,N2253,5
N2253,N2254,4
N2254,N2255,1
N2255,N2256,4
N2256,N2257,2
N2257,N2258,1
N2258,N2259,3
N2259,N2260,3
N2260,N2261,3
N2261,N2262,2
N2262,N2263,5
N2263,N2264,5
N2264,N2265,3
N2265,N2266,2
N2266,N2267,2
N2267,N2268,5
N2268,N2269,1
N2269,N2270,4
N2270,N2271,2
N2271,N2272,1
N2272,N2273,3
N2273,N2274,5
N2274,N2275,5
N2275,N2276,2
N2276,N2277,1
N2277,N2278,4
N2278,N2279,2
N2279,N2280,3
N2280,N2281,1
N2281,N2282,1
N2282,N2283,1
N2283,N2284,3
N2284,N2285,1
N2285,N2286,1
N2286,N2287,5
N2287,N2288,4
N2288,N2289,2
N2289,N2290,2
N2290,N2291,1
N2291,N2292,5
N2292,N2293,4
N2293,N2294,1
N2294,N2295,1
N2295,N2296,4
N2296,N2297,3
N2297,N2298,2
N2298,N2299,2
N2299,N2300,1
N2300,N2301,3
N2301,N2302,3
N2302,N2303,2
N2303,N2304,1
N2304,N2305,4
N2305,N2306,2
N2306,N2307,3
N2307,N2308,3
N2308,N2309,1
N2309,N2310,2
N2310,N2311,4
N2311,N2312,1
N2312,N2313,5
N2313,N2314,4
N2314,N2315,4
N2315,N2316,5
N2316,N2317,5
N2317,N2318,5
N2318,N2319,2
N2319,N2320,2
N2320,N2321,5
N2321,N2322,1
N2322,N2323,1
N2323,N2324,1
N2324,N2325,4
N2325,N2326,4
N2326,N2327,5
N2327,N2328,4
N2328,N2329,2
N2329,N2330,3
N2330,N2331,2
N2331,N2332,2
N2332,N2333,3
N2333,N2334,5
N2334,N2335,5
N2335,N2336,2
N2336,N2337,1
N2337,N2338,2
N2338,N2339,2
N2339,N2340,2
N2340,N2341,2
N2341,N2342,5
N2342,N2343,2
N2343,N2344,4
N2344,N2345,5
N2345,N2346,4
N2346,N2347,5
N2347,N2348,2
N2348,N2349,3
N2349,N2350,4
N2350,N2351,4
N2351,N2352,2
N2352,N2353,5
N2353,N2354,4
N2354,N2355,4
N2355,N2356,1
N2356,N2357,5
N2357,N2358,1
N2358,N2359,3
N2359,N2360,3
N2360,N2361,2
N2361,N2362,3
N2362,N2363,2
N2363,N2364,3
N2364,N2365,5
N2365,N2366,5
N2366,N2367,4
N2367,N2368,4
N2368,N2369,2
N2369,N2370,4
N2370,N2371,4
N2371,N2372,2
N2372,N2373,3
N2373,N2374,4
N2374,N2375,5
N2375,N2376,1
N2376,N2377,5
N2377,N2378,4
N2378,N2379,5
N2379,N2380,5
N2380,N2381,5
N2381,N2382,5
N2382,N2383,1
N2383,N2384,2
N2384,N2385,5
N2385,N2386,3
N2386,N2387,2
N2387,N2388,4
N2388,N2389,2
N2389,N2390,4
N2390,N2391,2
N2391,N2392,2
N2392,N2393,1
N2393,N2394,4
N2394,N2395,3
N2395,N2396,2
N2396,N2397,1
N2397,N2398,4
N2398,N2399,3
N2399,N2400,3
N2400,N2401,4
N2401,N2402,1
N2402,N2403,2
N2403,N2404,5
N2404,N2405,4
N2405,N2406,2
N2406,N2407,1
N2407,N2408,5
N2408,N2409,3
N2409,N2410,5
N2410,N2411,3
N2411,N2412,1
N2412,N2413,2
N2413,N2414,2
N2414,N2415,4
N2415,N2416,3
N2416,N2417,2
N2417,N2418,4
N2418,N2419,4
N2419,N2420,1
N2420,N2421,5
N2421,N2422,4
N2422,N2423,1
N2423,N2424,3
N2424,N2425,2
N2425,N2426,2
N2426,N2427,5
N2427,N2428,2
N2428,N2429,2
N2429,N2430,1
N2430,N2431,2
N2431,N2432,1
N2432,N2433,2
N2433,N2434,3
N2434,N2435,1
N2435,N2436,2
N2436,N2437,5
N2437,N2438,5
N2438,N2439,4
N2439,N2440,4
N2440,N2441,5
N2441,N2442,4
N2442,N2443,2
N2443,N2444,5
N2444,N2445,1
N2445,N2446,4
N2446,N2447,5
N2447,N2448,3
N2448,N2449,1
N2449,N2450,2
N2450,N2451,4
N2451,N2452,2
N2452,N2453,5
N2453,N2454,4
N2454,N2455,5
N2455,N2456,3
N2456,N2457,1
N2457,N2458,4
N2458,N2459,1
N2459,N2460,3
N2460,N2461,2
N2461,N2462,1
N2462,N2463,5
N2463,N2464,5
N2464,N2465,4
N2465,N2466,4
N2466,N2467,4
N2467,N2468,3
N2468,N2469,4
N2469,N2470,2
N2470,N2471,2
N2471,N2472,2
N2472,N2473,5
N2473,N2474,4
N2474,N2475,5
N2475,N2476,2
N2476,N2477,2
N2477,N2478,4
N2478,N2479,5
N2479,N2480,2
N2480,N2481,2
N2481,N2482,1
N2482,N2483,2
N2483,N2484,2
N2484,N2485,1
N2485,N2486,3
N2486,N2487,5
N2487,N2488,1
N2488,N2489,4
N2489,N2490,3
N2490,N2491,2
N2491,N2492,3
N2492,N2493,2
N2493,N2494,1
N2494,N2495,3
N2495,N2496,2
N2496,N2497,3
N2497,N2498,5
N2498,N2499,3
N2499,N2500,5
N2500,N2501,4
N2501,N2502,5
N2502,N2503,1
N2503,N2504,3
N2504,N2505,2
N2505,N2506,3
N2506,N2507,1
N2507,N2508,1
N2508,N2509,4
N2509,N2510,3
N2510,N2511,5
N2511,N2512,5
N2512,N2513,4
N2513,N2514,4
N2514,N2515,1
N2515,N2516,3
N2516,N2517,4
N2517,N2518,2
N2518,N2519,2
N2519,N2520,3
N2520,N2521,4
N2521,N2522,2
N2522,N2523,3
N2523,N2524,2
N2524,N2525,2
N2525,N2526,5
N2526,N2527,5
N2527,N2528,2
N2528,N2529,2
N2529,N2530,3
N2530,N2531,2
N2531,N2532,4
N2532,N2533,1
N2533,N2534,4
N2534,N2535,2
N2535,N2536,1
N2536,N2537,2
N2537,N2538,3
N2538,N2539,4
N2539,N2540,1
N2540,N2541,1
N2541,N2542,3
N2542,N2543,4
N2543,N2544,3
N2544,N2545,2
N2545,N2546,5
N2546,N2547,5
N2547,N2548,3
N2548,N2549,1
N2549,N2550,1
N2550,N2551,5
N2551,N2552,2
N2552,N2553,4
N2553,N2554,5
N2554,N2555,2
N2555,N2556,5
N2556,N2557,4
N2557,N2558,3
N2558,N2559,5
N2559,N2560,1
N2560,N2561,2
N2561,N2562,2
N2562,N2563,2
N2563,N2564,3
N2564,N2565,4
N2565,N2566,1
N2566,N2567,3
N2567,N2568,2
N2568,N2569,3
N2569,N2570,5
N2570,N2571,4
N2571,N2572,2
N2572,N2573,3
N2573,N2574,3
N2574,N2575,2
N2575,N2576,1
N2576,N2577,5
N2577,N2578,1
N2578,N2579,1
N2579,N2580,3
N2580,N2581,3
N2581,N2582,2
N2582,N2583,4
N2583,N2584,5
N2584,N2585,3
N2585,N2586,2
N2586,N2587,1
N2587,N2588,2
N2588,N2589,5
N2589,N2590,3
N2590,N2591,4
N2591,N2592,5
N2592,N2593,5
N2593,N2594,4
N2594,N2595,5
N2595,N2596,5
N2596,N2597,3
N2597,N2598,1
N2598,N2599,5
N2599,N2600,1
N2600,N2601,2
N2601,N2602,1
N2602,N2603,1
N2603,N2604,3
N2604,N2605,1
N2605,N2606,4
N2606,N2607,5
N2607,N2608,4
N2608,N2609,4
N2609,N2610,3
N2610,N2611,2
N2611,N2612,2
N2612,N2613,3
N2613,N2614,5
N2614,N2615,1
N2615,N2616,4
N2616,N2617,2
N2617,N2618,5
N2618,N2619,2
N2619,N2620,5
N2620,N2621,4
N2621,N2622,4
N2622,N2623,5
N2623,N2624,5
N2624,N2625,5
N2625,N2626,4
N2626,N2627,5
N2627,N2628,2
N2628,N2629,5
N2629,N2630,5
N2630,N2631,2
N2631,N2632,5
N2632,N2633,3
N2633,N2634,2
N2634,N2635,2
N2635,N2636,4
N2636,N2637,1
N2637,N2638,3
N2638,N2639,3
N2639,N2640,4
N2640,N2641,5
N2641,N2642,4
N2642,N2643,4
N2643,N2644,5
N2644,N2645,5
N2645,N2646,1
N2646,N2647,1
N2647,N2648,5
N2648,N2649,3
N2649,N2650,1
N2650,N2651,3
N2651,N2652,5
N2652,N2653,4
N2653,N2654,3
N2654,N2655,4
N2655,N2656,1
N2656,N2657,4
N2657,N2658,4
N2658,N2659,5
N2659,N2660,3
N2660,N2661,1
N2661,N2662,2
N2662,N2663,4
N2663,N2664,4
N2664,N2665,4
N2665,N2666,3
N2666,N2667,2
N2667,N2668,2
N2668,N2669,5
N2669,N2670,5
N2670,N2671,5
N2671,N2672,5
N2672,N2673,1
N2673,N2674,3
N2674,N2675,3
N2675,N2676,5
N2676,N2677,1
N2677,N2678,3
N2678,N2679,5
N2679,N2680,3
N2680,N2681,1
N2681,N2682,2
N2682,N2683,4
N2683,N2684,4
N2684,N2685,1
N2685,N2686,2
N2686,N2687,5
N2687,N2688,2
N2688,N2689,3
N2689,N2690,3
N2690,N2691,2
N2691,N2692,1
N2692,N2693,3
N2693,N2694,2
N2694,N2695,4
N2695,N2696,2
N2696,N2697,2
N2697,N2698,5
N2698,N2699,2
N2699,N2700,5
N2700,N2701,2
N2701,N2702,4
N2702,N2703,3
N2703,N2704,2
N2704,N2705,1
N2705,N2706,1
N2706,N2707,5
N2707,N2708,3
N2708,N2709,1
N2709,N2710,3
N2710,N2711,2
N2711,N2712,4
N2712,N2713,1
N2713,N2714,5
N2714,N2715,1
N2715,N2716,1
N2716,N2717,3
N2717,N2718,1
N2718,N2719,4
N2719,N2720,2
N2720,N2721,4
N2721,N2722,5
N2722,N2723,4
N2723,N2724,1
N2724,N2725,5
N2725,N2726,5
N2726,N2727,4
N2727,N2728,3
N2728,N2729,5
N2729,N2730,4
N2730,N2731,5
N2731,N2732,4
N2732,N2733,3
N2733,N2734,5
N2734,N2735,3
N2735,N2736,2
N2736,N2737,5
N2737,N2738,4
N2738,N2739,3
N2739,N2740,3
N2740,N2741,4
N2741,N2742,2
N2742,N2743,1
N2743,N2744,1
N2744,N2745,3
N2745,N2746,5
N2746,N2747,5
N2747,N2748,2
N2748,N2749,1
N2749,N2750,1
N2750,N2751,2
N2751,N2752,2
N2752,N2753,3
N2753,N2754,5
N2754,N2755,4
N2755,N2756,5
N2756,N2757,4
N2757,N2758,3
N2758,N2759,2
N2759,N2760,1
N2760,N2761,5
N2761,N2762,4
N2762,N2763,4
N2763,N2764,2
N2764,N2765,2
N2765,N2766,3
N2766,N2767,2
N2767,N2768,4
N2768,N2769,1
N2769,N2770,4
N2770,N2771,3
N2771,N2772,5
N2772,N2773,1
N2773,N2774,5
N2774,N2775,4
N2775,N2776,1
N2776,N2777,2
N2777,N2778,3
N2778,N2779,1
N2779,N2780,4
N2780,N2781,3
N2781,N2782,2
N2782,N2783,2
N2783,N2784,2
N2784,N2785,5
N2785,N2786,5
N2786,N2787,3
N2787,N2788,4
N2788,N2789,2
N2789,N2790,4
N2790,N2791,3
N2791,N2792,1
N2792,N2793,1
N2793,N2794,2
N2794,N2795,4
N2795,N2796,2
N2796,N2797,3
N2797,N2798,5
N2798,N2799,1
N2799,N2800,3
N2800,N2801,5
N2801,N2802,4
N2802,N2803,2
N2803,N2804,3
N2804,N2805,3
N2805,N2806,4
N2806,N2807,5
N2807,N2808,1
N2808,N2809,5
N2809,N2810,2
N2810,N2811,3
N2811,N2812,3
N2812,N2813,2
N2813,N2814,4
N2814,N2815,5
N2815,N2816,3
N2816,N2817,3
N2817,N2818,4
N2818,N2819,1
N2819,N2820,3
N2820,N2821,3
N2821,N2822,4
N2822,N2823,3
N2823,N2824,4
N2824,N2825,3
N2825,N2826,1
N2826,N2827,5
N2827,N2828,5
N2828,N2829,1
N2829,N2830,4
N2830,N2831,1
N2831,N2832,4
N2832,N2833,4
N2833,N2834,3
N2834,N2835,2
N2835,N2836,2
N2836,N2837,2
N2837,N2838,3
N2838,N2839,4
N2839,N2840,3
N2840,N2841,1
N2841,N2842,1
N2842,N2843,4
N2843,N2844,5
N2844,N2845,1
N2845,N2846,4
N2846,N2847,4
N2847,N2848,5
N2848,N2849,3
N2849,N2850,3
N2850,N2851,4
N2851,N2852,1
N2852,N2853,2
N2853,N2854,4
N2854,N2855,4
N2855,N2856,1
N2856,N2857,2
N2857,N2858,5
N2858,N2859,5
N2859,N2860,5
N2860,N2861,5
N2861,N2862,3
N2862,N2863,4
N2863,N2864,4
N2864,N2865,3
N2865,N2866,3
N2866,N2867,4
N2867,N2868,1
N2868,N2869,5
N2869,N2870,5
N2870,N2871,3
N2871,N2872,1
N2872,N2873,5
N2873,N2874,1
N2874,N2875,1
N2875,N2876,3
N2876,N2877,4
N2877,N2878,5
N2878,N2879,1
N2879,N2880,4
N2880,N2881,5
N2881,N2882,4
N2882,N2883,4
N2883,N2884,1
N2884,N2885,2
N2885,N2886,1
N2886,N2887,4
N2887,N2888,1
N2888,N2889,4
N2889,N2890,3
N2890,N2891,4
N2891,N2892,1
N2892,N2893,2
N2893,N2894,2
N2894,N2895,5
N2895,N2896,4
N2896,N2897,1
N2897,N2898,3
N2898,N2899,1
N2899,N2900,4
N2900,N2901,2
N2901,N2902,4
N2902,N2903,5
N2903,N2904,4
N2904,N2905,5
N2905,N2906,4
N2906,N2907,4
N2907,N2908,5
N2908,N2909,1
N2909,N2910,5
N2910,N2911,3
N2911,N2912,5
N2912,N2913,4
N2913,N2914,4
N2914,N2915,2
N2915,N2916,4
N2916,N2917,2
N2917,N2918,4
N2918,N2919,2
N2919,N2920,1
N2920,N2921,1
N2921,N2922,2
N2922,N2923,4
N2923,N2924,3
N2924,N2925,1
N2925,N2926,1
N2926,N2927,4
N2927,N2928,2
N2928,N2929,1
N2929,N2930,1
N2930,N2931,5
N2931,N2932,4
N2932,N2933,3
N2933,N2934,4
N2934,N2935,2
N2935,N2936,1
N2936,N2937,5
N2937,N2938,3
N2938,N2939,5
N2939,N2940,4
N2940,N2941,3
N2941,N2942,5
N2942,N2943,5
N2943,N2944,2
N2944,N2945,1
N2945,N2946,5
N2946,N2947,2
N2947,N2948,3
N2948,N2949,1
N2949,N2950,1
N2950,N2951,4
N2951,N2952,2
N2952,N2953,4
N2953,N2954,1
N2954,N2955,4
N2955,N2956,2
N2956,N2957,3
N2957,N2958,1
N2958,N2959,4
N2959,N2960,3
N2960,N2961,4
N2961,N2962,5
N2962,N2963,2
N2963,N2964,2
N2964,N2965,5
N2965,N2966,1
N2966,N2967,4
N2967,N2968,2
N2968,N2969,3
N2969,N2970,5
N2970,N2971,3
N2971,N2972,1
N2972,N2973,4
N2973,N2974,3
N2974,N2975,4
N2975,N2976,5
N2976,N2977,3
N2977,N2978,4
N2978,N2979,2
N2979,N2980,5
N2980,N2981,2
N2981,N2982,1
N2982,N2983,1
N2983,N2984,3
N2984,N2985,5
N2985,N2986,4
N2986,N2987,1
N2987,N2988,3
N2988,N2989,1
N2989,N2990,3
N2990,N2991,2
N2991,N2992,5
N2992,N2993,3
N2993,N2994,5
N2994,N2995,2
N2995,N2996,5
N2996,N2997,4
N2997,N2998,1
